feature_0,feature_1,feature_2,target
-1.2781729631704066,0.29128784253095674,-1.448013900416244,1
-1.0198171132099074,0.4954561622842254,0.32135721545027307,1
-0.24186075676412155,1.6964633451624094,-1.5255251709247388,1
0.8082081343089027,0.8481354878375267,0.9640871682883573,1
-0.8993399713773695,-1.185544749733855,0.6815006973726244,0
-1.5096100864116955,-0.0493372439786659,-0.24751863555150475,0
1.436446264227671,-1.593156878701643,-0.6514180036144483,0
0.4746777471458593,1.1844486416569902,0.45353430151397983,1
1.4936017731758018,-1.3216167601235056,1.1727290192593647,0
-0.8338158858642021,-1.253494353790889,-0.04946370965243295,0
-1.1171711114864664,1.0183340051039869,-0.0821511783925688,1
-1.631445690970993,0.7332375986573172,1.1172958315881276,1
-0.64925781239545,-1.575707816771153,0.27157883719537346,0
-0.9300089735127223,1.0167026110103439,1.5655240292343404,1
-0.8277856776158939,-1.4284578605154632,0.08228398927542419,0
-1.316223533009224,-0.2957198392701976,-0.4622752887050425,0
-0.9604091702596219,0.8493693869127338,-0.7309300399419191,1
-1.3522143104083324,0.30361359938291554,-1.5231869047837747,1
1.5893233071072919,-1.7642629594856547,1.0786808334312956,0
-1.2538446585342617,-0.7623202503952221,-0.8323555731042287,0
-1.4555151764707723,-0.10778141918477879,1.2557561255735208,0
0.2555241298648856,1.06865652539187,1.1870303055603801,1
-0.7105325257410708,0.6169909097666737,-0.03722223650984159,1
1.8385537923787587,-1.8105074671072958,0.42545756178496474,0
1.1122024493609317,0.6677640596385053,0.3465038817307158,1
-1.2307689851724002,0.944161977002754,0.27902152577033923,1
1.3919531400194078,1.056864701044246,-1.2946814757209058,1
-0.7483438925844921,-1.4559208191461532,0.2029230208512997,0
-1.4819587977111137,-0.2099214793737917,-0.6127886904843862,0
-0.127043412378127,1.6016828585837368,0.820482181197364,1
1.1273899930347453,-1.0673149765792895,-1.6685840738775894,0
1.3702758294969222,-1.5480655756892747,0.39922312260527926,0
-1.1125357108666882,-0.8300890317724157,1.5475052013300616,0
-0.29785390043992854,1.7881722346790667,-1.3598561409799192,1
1.3714132458330177,-1.768376454179511,0.4363236696740321,0
-0.6128532452916288,1.71893711300091,-0.6763923020592697,1
0.2661792293899793,-0.7873954144349766,0.6408428612670098,0
-1.0985686440111186,-0.8738718576090211,-0.7677975651041284,0
1.4659925936569942,-1.5597601666742809,-0.02435459226098284,0
1.7654434355448743,0.9012162722668284,1.633431532301096,1
-2.812794730235273,-0.3365154080650945,0.1866091231563581,1
1.2748328613965771,0.5080313461307969,-0.9913923494563072,1
0.6699298010779475,-0.9517079178313578,0.7604146561442974,0
0.1874773275053767,-0.45841368172893737,0.1200313267182613,0
1.4397377019698943,-1.536640783293703,-0.2573765374233451,0
1.3049249876288571,-1.6059711979530396,0.4241659464019164,0
-0.5713037586344192,0.7225104146789348,0.3520553965142968,1
0.32902543745601476,-0.19509015888661985,-1.889540730945531,0
1.310984660718501,-0.9898423682542645,0.4940301862827388,0
-1.3144495820978128,0.7257214765505043,-0.5020542243526112,1
-3.5691670853740196,-0.7948878891244606,-0.44643361455052827,1
-2.1985259827983317,-0.8125580975075948,0.028744822934817487,1
0.36234571941967986,-0.75716941972584,1.0470983026121545,0
-0.3674826839004969,-1.9897973035094652,0.3801978510059632,0
1.3621530745480692,-1.3200892388937264,-0.6716233679380516,0
-1.4425698387332022,1.0251987123433242,1.4437646040732595,1
-1.0621774890585725,-0.764118067708048,-0.03955515385665504,0
-1.4296361778147668,0.9239727455681416,0.6427227598675439,1
0.6376760577857593,-0.8050685965307347,-0.04015795064434341,0
0.39230384525476103,1.499677708659841,1.5007597906343109,1
1.1704370665071426,1.0647157351478789,0.42192075423528475,1
1.6278291535672582,-2.052396861767581,0.22445181855997204,0
-1.1705698590635827,0.809469591856737,0.44770856001731496,1
-1.1663043901202472,-0.8245061519197825,-0.5172884501003722,0
-1.2610725342541356,-0.5260537053768453,-0.637739984251316,0
-1.11563769966798,-0.6445743268307762,1.0654803750653512,0
-0.4066442419384093,0.6306523322910893,-1.1196698946261439,1
1.2844224623626166,0.7182835994880212,0.99626681944714,1
0.4919379148428237,-0.38225381647226864,0.9246336829127688,0
0.7054968972990506,1.2770338970247024,-0.1730718242838696,1
-1.2089977384401809,-0.8750016792029903,-0.5707462937494763,0
2.083340918196357,-2.1436273456366095,-0.45888426286894,0
-0.09027269258810089,1.5546494261536448,0.6487098875896427,1
2.1870167039519552,1.528120964441685,-0.2590421458207031,1
1.2956207357984062,1.0877640381435902,1.1487657003721035,1
1.069749134819576,-1.1263823867975784,1.0495527153193351,0
-0.5941044010365992,1.3727376176620116,-0.30777823495300083,1
1.2200661403994255,0.4715607343051188,-0.7542758500193579,1
0.2884497046168356,-0.4363855182020818,0.02688583899453078,0
-0.9309320263113712,0.5046605696844879,-0.5308687729203206,1
0.9808539136841868,1.5938130903653196,0.3649610024662254,1
1.5285147664859018,-1.1485375825860344,-0.6819842479977986,0
1.1038317068656112,0.47407989969545217,0.8502217421134929,1
0.5490163905273391,-0.21065473236995258,-0.22096417382966393,0
-1.512504358663234,-0.09665708862713585,-0.4397310582741749,0
0.5345516992835084,-0.5069452854944865,-0.24717738252059693,0
1.8537313018938433,1.311972491469355,-1.2829922241885696,1
-1.6347843762750847,0.1869500297106632,0.6329318177555108,0
-0.9349693793308704,-1.1934037616674116,0.22213377163371284,0
1.5938269882679694,1.923271880676256,-2.8962553781936893,1
1.873548530828319,1.128350839947459,-1.556581898659751,1
-0.7681323138672391,1.1053539521516174,-1.3230897934074983,1
0.562003581897031,0.8950834906724909,-0.4937565831613125,1
-0.5029769970438722,2.2431642693441765,0.24333944932269183,1
-0.7310949387789538,1.0887937736018314,0.4567532191537839,1
-1.1167907141137954,-0.8490549954231027,0.26705026586925884,0
1.059384614341099,-0.8765102120751813,1.7359638031652493,0
1.111586307664902,-1.1106405070441387,0.39580353343740904,0
1.9636618432069064,0.8112365671963834,1.1894704889246406,1
1.4171854114535654,1.244774484033053,-0.3492577043184288,1
-0.06453870955475982,0.8101434471863049,-0.6389617476895022,1
-0.7625903881776793,1.8657863376747819,0.24380071377119883,1
-0.9015080249949661,-1.1451497083457203,1.0318445394686349,0
0.4917949361877355,0.8598409893332081,1.613711269058647,1
0.41095945259210254,2.063127209053759,-0.3933388123273607,1
0.534736130616104,1.219158148310828,-0.07160125941406395,1
0.7303446170778694,-0.8847861603772251,-0.03850846950070721,0
-0.4635747687083007,0.8837666658334726,0.15041890514357642,1
-1.5674247643182655,0.9608452128346844,1.7945578635177877,1
-1.1764533759183013,-0.79695819991029,0.17770100093325383,0
1.3432355309210633,0.6956115004852459,2.0883747047807275,1
-0.5532629527251013,-1.9550352836252203,-0.5309969550018176,0
-1.5675637340505708,0.23281697000723922,1.1950466289248425,1
-1.0886950681676237,-0.8011996193225774,-0.4455025214007718,0
0.41341228015195974,-0.34748760323381134,0.8773622905756714,0
-1.2042968921140256,0.46400411770010463,-1.2803043986708944,1
-0.8050666551162701,-1.4986866511685288,-0.21398884422550896,0
-1.2350758706677507,-0.6564186508555285,0.6585442726728304,0
-0.8875403746259785,-1.3262057507007492,0.1664522082130561,0
1.946680023547664,1.0772638194735864,2.403415585238275,1
2.5140231584753376,2.0127347814469205,-0.13958962815517376,1
-1.321823161254028,-0.45636196904530013,1.40934744018558,0
-0.7887631108753763,-1.2794979029268914,-0.18687164416135904,0
-1.5821671199876284,0.6542053642015901,-1.0700847663261526,1
-0.14854645857911286,1.4931364615920701,0.132969674146876,1
1.188558954765463,-0.6572444414276368,0.5228354880354996,0
-0.8502647211143131,-1.5020529726390193,1.5795721457307124,0
1.3204273374662971,-1.2048031592506496,1.3800913541474515,0
1.0631144328868025,0.3965726836905795,-2.153390113603715,1
1.6805504095092765,0.9059105524056895,-0.3216350512173826,1
0.74332218424494,-1.3777053560296684,-0.37061433208610595,0
-1.4533316016686184,0.18348755471228229,-0.48943944251822213,1
1.68456004207527,-1.6891725010527896,-0.483186462299374,0
-0.9222686610894377,-1.1261146311280144,1.453384477117701,0
-0.016851930167842588,1.8298449285685126,1.5774532797634744,1
-0.7042757766096726,-1.3395167442026485,1.5505004928140769,0
1.6375984261440482,1.3264419130738987,-1.146345393018688,1
-1.910511165046045,0.011539060837127857,0.24938368371075526,1
0.462887859886128,0.8840686965441317,-0.05761879703358539,1
-0.924476139791611,1.4094639467538845,-0.8169356709872361,1
-0.7653136825573044,-1.3302890873062259,1.1890165311075518,0
1.4461883745445003,-1.4338432745114957,-0.6255627015095294,0
1.03565939161699,-1.2125034498520206,-0.5503051538454201,0
-0.8862738201172676,-1.313512991841774,2.2988981236192503,0
1.5922932029040326,-0.6867998147204339,0.1979107834626478,0
-1.5971293890820317,0.7028834378818861,-0.7001208149391732,1
1.5295453173303917,0.627657777931518,-1.9982006845321076,1
1.6823826732287561,-1.4531645792156809,-0.6526239793023909,0
-0.8047004813736505,0.9122134086303267,-1.0212328171307132,1
-2.397556313375113,-0.827477964095334,1.1692955904456728,1
1.6595973328830114,-1.4170082110611948,0.5436001545944323,0
0.38053978349976825,0.09787563936322075,0.03800347816820029,0
2.504310267023614,0.9239402521876473,-1.7397137787780996,1
-0.32655814980675635,1.618658487925222,0.5072740311072977,1
-1.061243226469461,1.1812921325627053,-1.0265152994110602,1
0.7898027140933017,1.2308580069125044,-0.36244094140313216,1
-0.13170979461488774,1.39119257092012,0.5906548306923093,1
-1.7261157047428703,0.41718573799849235,0.5697672802322039,1
1.202338264272499,-1.4368985163616999,-0.6469367777055739,0
-0.5234830422921609,1.3981602792409793,-0.045586016355497805,1
-0.35186332731270475,-2.021343212599668,-1.0810565404082624,0
0.4663667205799611,-1.0586994181315716,1.8009404329108156,0
-1.3332318285761509,0.9671522138707418,1.066674689589154,1
0.16685007861588597,0.7921403938047223,1.0098170893426341,1
-1.1166722726713274,-0.7637690216411469,-0.5554771191602547,0
-0.5000171077930492,1.6588239503864233,0.6818914896263114,1
-1.3094139559690539,0.3595024294174164,0.37721187506452086,1
0.9640570007106449,0.7995291555714605,0.8700677306887542,1
-1.257580458930195,-0.37123589576138927,0.23421473253652075,0
0.0383321170253178,1.1704416586540398,0.07863519031609059,1
-1.678161750932881,0.4233256851219471,0.4400144500533324,1
-0.736353883925115,-1.2202623176526046,0.4714155563864041,0
-2.0175696054673526,-0.10948664316971168,-2.198805956620082,1
0.5986973920820762,1.6763942838159513,0.7083564472993533,1
1.1844058892080465,1.0510813352283026,-1.0399059271255309,1
1.2149957350702938,-1.4741871368326542,-1.0227925651984056,0
-0.9771920182222867,-0.9904527870456755,-1.344450511034277,0
-1.0848951985151363,0.16470585021077244,-0.19068240076334658,1
1.456077218676583,0.9364082483776406,-0.8469613483183278,1
1.5884327893071983,-2.1472152156177047,-2.0417348684242906,0
1.5631323483567794,0.8997023036606763,1.3757068133116195,1
1.223290295837984,1.3570151431776991,1.1055259329579838,1
1.1613003452113628,-1.0709270747006419,1.7976865268495226,0
-1.2658909274890382,-0.27831419638861987,0.620672097550678,0
-1.4349868605412621,-0.24770241549090155,0.2891686439078181,0
0.6784828188406509,2.7191318162426956,1.3821589910375272,1
0.47285453913460085,-1.1864149457309878,1.4765403497258958,0
0.9056819099794857,0.6779331696914133,0.6127739050625697,1
-1.817032580470629,0.346310428348908,-1.0041407667520679,0
-3.0443316521161092,-0.8226922954097922,0.7090037575885123,1
0.6563283952963117,-0.533408756337921,1.5739867632900328,0
-1.2534317102979988,-1.0620803211832428,0.19655477651157463,0
0.9781474850741901,-0.9707002590203151,-2.4238793266289567,0
1.1860174765682325,1.2277040093591562,0.43004164719106963,1
1.39894108416079,-1.6923256262122492,0.3934853854217496,0
0.9957907539699492,1.1156116541198302,-0.46770120131189136,1
-2.2752510826738197,-0.08032866697847219,-0.0657502610729878,1
0.37292335832181533,-0.5498303976707141,0.05963036992017413,0
-1.3471012394515318,-0.516444517935329,0.02975613949574519,0
-0.05676926314799191,0.6527807050135035,0.2010990467149675,1
0.1619273126165266,1.1721262518922497,1.9140313538667861,1
1.6407191751445396,1.0706040723086927,1.5945050632249722,1
1.0827329837944228,3.763421344092151,0.7462535660272207,1
1.5350806854527899,1.8315785681074517,0.015579047581467534,1
-1.0255788979949543,0.6909225366193754,-0.5176112990361714,1
0.8861979577306011,-0.14834219119911518,1.5033983017671506,0
1.5138950377370461,1.9756433510177405,0.23878915902651351,1
-0.5978656808822518,-1.5093456790083968,0.4924512640081491,0
0.1688144465182222,-0.40258037705480587,-0.5711789897827968,0
1.4363647120412821,-1.8091021280682558,-0.32034730819432017,0
-1.1022472610939613,-0.7379938390263658,-0.6231405264247644,0
-1.055609305468334,-1.1505864192511208,1.0531528533329035,0
-0.42880504588484336,1.6744588585701847,-0.16711808031685435,1
-1.1161836312308788,-1.0193686380593074,-1.6609609335159914,0
1.525811794699163,-1.1283613171517857,-0.0036025390905684044,0
-0.5281693297808909,-1.7588840943714579,0.4591800792284367,0
-1.0715825446044056,-0.540082247481006,-0.2817846088605072,0
0.46471552865581844,0.5919551925422503,-0.19634984908497827,1
-1.8998459197301503,0.42259380353228737,-0.38770155993598415,0
0.8472161260411981,-0.596608824901228,-0.535235211560568,0
-0.7230843715688602,-1.6143121473122226,-1.515744114997232,0
-1.032815889283944,-1.0453385814413267,-0.07016571145864703,0
-2.2759591729093223,0.43141039824703464,-0.35929209078705954,1
-1.0114600087105696,-1.2631922355512248,0.6748194921666038,0
2.3136519907442725,-2.093069566876215,-1.0016200098949155,0
1.722432316564905,-1.2335873693213326,0.8951932200277323,0
0.9029702852823898,1.5832586234232813,-0.4281151609659125,1
-0.5252049969121741,-1.9410918928914471,1.0807807255546218,0
-0.5664385351221257,0.8180823462979966,0.3287624103034804,1
0.8177104385067214,0.26398668805783454,-0.08071658010858232,1
1.6148391818062624,-1.647620003027042,0.5725827813561586,0
-1.1707511934481176,0.5577289509981551,1.188393273448084,1
-0.9206790270388124,-1.1722132777543097,-0.07443342910004629,0
0.09537000884251179,-0.43562583632004537,-1.2257656630023412,0
0.8526424609901418,1.0699031015561538,0.7011727423108983,1
-2.3197745487542725,-0.07014404667212126,0.19109906801990334,1
-1.0495259866224278,-1.211307381039929,2.4553001399108942,0
-0.6120802137277022,1.1236704318435349,0.19408999289830758,1
-0.7920094693972894,0.974682472338449,1.3291525301324314,1
-0.1460489226367765,0.6091565422442988,-1.2276078151369925,1
-2.7892940559754216,-0.21173743661280198,0.21915032766393897,1
-3.673359290656062,-0.9499841296971043,0.5839281853259639,1
1.484741143528833,-1.6467455420600117,0.6982233136135899,0
-0.02554794411272876,2.295412304831899,1.2784518626072987,1
0.05655370942674265,0.2867596126419736,-0.025554070991445278,0
2.02035862238377,0.8517202334868957,-0.15005558703252672,1
-0.4055685720082294,1.261048076807882,1.044160877069072,1
1.8873571820442678,1.1688368771951936,-0.04692057887918407,1
-1.3258125880505327,-0.40726485063735607,-0.30917212346863937,0
-0.750617682756034,-1.6763977251666566,0.028318376130461172,0
