Feature1,Feature2,target,Feature3,Feature4
-0.44441750539894903,0.6643193615886025,1,1,0
2.5924718372347826,-1.8050280695091858,1,2,1
0.8199540029652219,0.7972106044579266,0,3,1
-1.0036417566988967,-0.4035510138424346,0,1,0
-0.9766954239939689,-0.2806217049030065,0,1,0
0.12322818626887266,-0.00025499650446489386,0,4,1
1.0876631611443497,-0.4533778789020881,1,3,0
-0.3019538537380325,0.17578185061594367,0,3,0
-0.8979235174909317,-0.14372181340363727,0,2,1
1.6026341511973794,-1.204775430194424,1,4,1
-1.0487824394675063,-0.8499750203274474,0,5,0
-0.28911126632756956,0.09657322680329652,0,5,1
-0.0919061025963554,0.5954121697282417,1,1,0
0.47445540708966044,0.25075501284459906,0,4,1
-0.7431777131801343,0.927756598196918,1,4,0
-1.1557299394180591,1.6173558563663963,1,3,0
-0.6499299445864499,-0.5680590812528593,0,2,1
-0.19685602961801452,0.07001693727009198,1,4,1
0.11520898066396203,0.6154645647551398,1,1,1
-0.12340438662856762,1.1546982375706478,1,5,3
-0.18425427506733005,0.1926655784160046,0,5,1
-1.713665036356656,-0.7215510288773699,0,3,1
0.21397776751512362,0.47812391974431434,1,1,1
-0.6213774957000373,-0.6327258514660584,0,2,3
-0.08965764236635176,0.24288209308115477,0,5,1
0.39371377127716317,0.09473356499531044,1,2,0
1.447375229011421,-0.9207153851764533,1,1,3
0.9815250210760766,-0.5734445795822771,1,3,0
0.38793938017041957,0.5405229683490064,1,4,0
0.32409103906035486,0.15134415518154692,1,1,3
-0.4942562766489597,-0.33856983805967433,0,4,1
-0.5530173858002749,-0.07860930164393826,0,3,3
0.6345063257133498,-0.11236019758066734,1,5,3
0.7307808871691004,0.5593136614913028,0,1,3
0.6735498415271814,0.6472556558446585,0,4,1
-0.34589714677155964,0.01831581332702681,0,2,1
-0.9556271841376431,-0.27401086037396105,0,3,0
0.009480923314648726,0.7760558583828794,1,5,3
-0.3472946255053776,0.16725850238443968,0,4,3
0.9319785153235587,0.7937043911057904,0,2,1
0.21020515902708992,0.3357599740516621,1,1,1
-1.5725241774530045,-0.6975672315651629,0,5,3
0.17925576343013214,0.114791534730395,1,3,1
-1.8554583937884765,-0.8919380550688911,0,2,0
0.9350335111770791,-0.8601651925145206,1,5,0
0.3567239073409075,0.54313693533356,0,3,3
-1.0701411369552634,-0.3589346201393769,0,1,0
0.1984781674729995,0.3737421737914822,0,2,1
1.5452419649139935,-2.419033297160898,1,4,1
1.3661570680414827,-0.819788230441181,1,5,1
-0.26026088117505725,-0.19099268397056024,0,2,1
-0.7206395295145513,0.9422753270522142,1,5,3
-0.02582326023780565,-0.018890343900053924,0,2,3
-1.5828341074072847,-1.324266493324513,0,2,1
-0.8837487419195271,-0.6822927027970492,0,2,3
-0.2691143324090579,0.7452441606961888,1,1,0
1.335842779075919,-1.2014654959313966,1,3,3
-0.5748361172296497,-0.04884574400944544,0,5,1
-1.1998054384975114,-0.9095821493748997,0,2,1
0.35372245301562494,-0.89965330695789,1,1,3
0.6511780345686029,-1.3098989398741125,1,2,1
0.6111388295997986,0.5069667494389354,0,5,0
0.6606015239677991,-0.5313597578891822,1,1,1
0.41322436338650026,0.2389147455584908,1,3,3
-1.0933397952460542,-0.8033531589353253,0,4,1
1.8379446016833498,-0.9153972580009306,1,3,3
0.5879460692387457,0.41707900856049557,0,4,1
1.5168127745022615,-1.6738428959605642,1,1,3
0.8461683514504426,0.6438284802859282,0,2,1
-1.2996816359432215,-0.5521471323011473,0,1,0
-1.479904495624656,-1.3115147577814308,0,2,0
1.3718919093481128,-0.16558919632824426,1,1,0
0.5829691860544179,0.7278140144752618,0,3,3
0.15456835086610865,0.11985395018496092,0,1,0
0.5520125430795099,-0.6105618179736121,1,1,0
-0.6068142580396232,0.0714975712570354,0,4,3
0.2176667567026015,0.14512388571471285,0,3,0
1.1671874857500049,0.8343650196573349,0,5,1
-0.615326735073951,-0.5206008724928373,0,3,1
0.8835925846206167,-0.4585031752514572,1,5,1
0.16000759884669608,0.07599833771973047,1,4,3
-1.1827605870679325,0.1917644946134056,1,1,1
-0.4919846052553973,0.7223464706396721,1,4,0
0.3495263662920795,0.3042208808906918,0,4,0
-0.4351476029307345,0.02540291468016284,0,5,0
0.24042749731983343,0.007408404460210988,0,2,3
0.5624923155257857,0.42974149380398025,0,5,3
-0.6551549935728391,-0.49580153656199005,0,2,1
1.7450097917451728,1.3013316601307443,0,5,1
0.35091707914611625,-0.3372796563784343,1,1,0
-0.19484754346972072,0.12166577648442865,0,5,0
0.21062407686212978,0.13045575370392098,1,1,1
-1.4289969800811466,-1.2635850584620678,0,1,0
0.3634456897696509,0.010288408178177305,1,3,3
0.9871568968378568,-0.8174270107124841,1,2,0
0.6432363385641345,-0.29732145262884235,1,5,0
0.6508061023045153,0.06363593435674963,1,1,0
1.5825196602813951,-0.7885780213773232,1,3,3
-0.024549613800723985,0.31211626914083224,0,3,0
-0.32334680870311355,1.116204606600044,1,4,3
-0.08329636269744832,-0.21516075363496864,0,5,1
1.0671300345030663,-0.8774584408082122,1,3,0
0.7764646495767036,-0.2936167679206424,1,3,0
-0.038169279954470725,0.5307118085695226,1,4,1
-0.4867217119246822,-0.4036502474470398,0,2,1
-1.0385359965921142,1.167202810662366,1,1,3
0.10084050135188556,-0.9806373818932834,1,3,0
-0.6261087914833829,-0.47963140733191695,0,1,1
-0.14014852046294507,0.22101205054253575,0,2,3
0.23220744274767607,0.2007667328551762,0,2,3
-0.6308072572749021,-0.6315410397328702,0,4,0
-0.17784524322936052,-0.21003345599222628,0,5,1
-0.6526364224016343,0.7576794787872667,1,5,1
1.0630054563258398,1.0387642801945205,0,1,1
1.7949467108930235,-1.124448549298008,1,2,0
0.8958686864176821,0.6629615620078859,0,3,1
-0.28253639108725803,-0.3702936455427162,0,2,3
1.0307347123377615,-0.40960675571621,1,5,3
0.5580498195295738,0.7742327487098548,0,4,0
0.6531142438386175,-2.2013232937741742,1,2,3
-0.9908715360161513,-0.3319214307071687,0,4,1
-0.8005387150303573,-0.6042611873624788,1,4,1
0.11632237201359624,-0.06693924705878196,1,1,0
0.7279430550267003,0.14108336862519166,1,3,0
-0.3171877388957504,-0.24247318063153908,0,1,3
0.38995627673901007,0.18796532270752797,0,4,0
0.6463490589992666,0.4611372655601707,1,3,3
-0.24400534282485598,-0.4091590380624206,1,4,1
0.05079634927432472,0.17827431189353515,1,1,1
0.14593379399321424,0.0626982577121632,1,5,0
0.0018561946204725677,-0.05563777925134264,0,3,1
-0.6135932043632839,0.7217122890740657,1,4,3
0.383304503940913,0.33207647118056216,1,4,0
2.087574753707925,-1.5697650730308474,1,1,1
0.2023071885566829,-1.201850405685771,1,4,0
0.0766558366345691,0.010207100893936144,0,2,3
0.7963941483140418,-1.3477264030703042,1,2,0
1.093148930129142,-0.7211801391868162,1,2,1
1.4814454281412277,-0.5766707244125994,1,2,3
-0.06610747419451163,0.28237686480521473,1,2,0
-0.6781199330101491,1.8593714203200655,1,2,0
-0.6646615735673655,-0.052485177364338165,0,5,1
0.5136919981284094,-0.08171605330617354,1,1,3
1.2276073629580881,-0.8828358650164798,1,1,3
0.593096985174661,-1.8132707268827268,1,4,1
-0.4498645025195405,0.3764150429708178,1,5,3
0.2495798250179565,0.42464081040232826,0,3,0
-1.572983805991464,1.9300495287374002,1,5,3
1.8996824147307159,-0.4491019904372483,1,3,0
2.136695106330549,-3.1132429017680407,1,1,3
1.2344242789933415,-1.3652987178791487,1,2,1
-1.181451184183412,-0.882971941914882,0,3,3
-0.2648900652457287,0.6292774988843934,1,4,0
0.10060821688895803,0.7161387991897561,1,5,0
-0.5431700455991921,0.20087192958839445,1,3,0
-0.7132600884258877,-0.6443463658028764,0,5,0
0.2213700782544051,0.4011554866119373,1,2,1
-1.5251983577391843,-0.65646615781248,0,5,0
1.6925762566162128,1.277949491444807,0,1,1
0.643740536587404,0.22317242343895782,1,1,1
0.04815255121462195,0.07138826737569423,1,1,1
-0.20495870182144565,0.23936925873858222,1,2,1
0.430922975229271,0.2923593979216036,0,2,0
-0.08267713831057862,-0.1595025323265643,0,3,1
-0.620846010469519,0.8506935393990211,1,1,1
1.5733207698295215,-2.109799192084267,1,2,3
0.3474377326110658,-0.7736630221479597,1,3,0
-0.3357933580742269,1.2305209166943074,1,4,0
1.2806624263557216,-0.980553579586448,1,1,0
-1.5025667596238386,-0.6579839766425033,0,3,1
1.0132841960725834,0.7714058706005056,0,1,0
-0.06696705350156962,0.009967696792970576,1,2,0
0.6753968861690562,0.4727064378924934,0,4,1
-1.9495524091743155,-0.9317485088581163,0,1,3
1.1961919921059447,-1.0951869929273272,1,2,1
0.19636224419894754,0.4992793357576642,1,1,3
0.3631044077667033,0.01445072608310588,1,4,3
-0.494152775696113,0.852078683810485,1,4,1
-0.36343516295731537,0.1430575177557894,0,4,3
1.2363998073334452,-1.1207216015691701,1,3,0
-0.18256345409228805,-0.2698110695309483,0,1,0
-1.0089959973343974,-0.005324873365700339,1,2,1
-0.3927844989081583,0.263783956064034,1,2,0
0.31913252656389396,0.5564945650798114,0,2,3
-0.25712010202598534,0.7307926813409364,1,5,1
0.14931954528926156,-0.020671241912774724,0,1,1
1.030527499952281,-0.7118931520136691,1,2,1
1.2393071732230032,1.1764607467532593,0,5,3
-0.06685463070587949,-0.22913876334593358,0,1,0
0.102293663283609,0.06800855940006673,0,2,3
-0.45341395839431436,1.3748565221758315,1,1,3
0.25195599589064027,0.44980414471881847,0,4,3
1.5762526600218882,-1.2758310030068518,1,2,1
-0.6169034196646834,0.09684671557419516,0,3,1
1.5961842635562937,-1.2963793501564553,1,5,3
0.13829342662001062,-0.45806725353226607,1,5,3
0.12120081333180005,0.0435313722810442,0,3,1
0.5310867538193227,0.07450559773647006,1,4,1
-1.3069009318227105,1.2708893973456779,1,5,1
0.048790863123827355,0.40153878385879005,0,3,1
-0.501972744907007,0.07135642781736792,0,2,3
-0.2538835526397376,0.1056995944912242,0,3,3
-0.7779572836332076,1.8304476912659504,1,2,0
-1.1846985106022359,1.1226483248026293,1,2,3
0.35207668214268006,-0.15419874018712804,1,2,0
-0.6451000000880717,-0.1370266313575314,0,1,1
0.693662593425022,-0.26699368923110695,1,3,3
0.3683886817698431,0.42147546006360825,1,1,3
-0.5469028981171125,-0.01952344999350067,0,3,0
-0.6044945322505277,-0.060973578727760935,0,5,1
-0.7180264436879926,-0.5505822714033388,0,1,1
0.39534149900023235,0.2602600252908775,0,5,1
0.2620180272246283,0.41544158705917966,0,1,3
0.23297570504281984,0.2623148620387093,0,2,1
-0.9550731455446799,1.4144171495712872,1,5,1
0.28645131084333963,0.2330128583607704,0,2,0
-0.7524081688012267,-0.6165282526344809,0,4,0
1.7447206667679878,-2.5705608921948,1,3,1
0.7456601212904066,0.6264933558768531,0,2,0
-0.8228036130085352,-0.18908853178232116,0,5,1
0.8253217332165323,0.9255077540363195,0,3,1
-0.6764800656053661,-0.005710056063033625,0,1,0
0.4399948068401876,0.6285797327106095,0,2,0
-0.6854929916446629,-0.656705463901723,0,5,3
-0.4182621198910357,-0.009119591804482075,0,4,1
0.06544179972604722,0.7172943269235552,1,2,1
-0.6181258267285499,0.3054332494599726,1,5,1
-1.2011318131410682,-0.9741997155416662,0,3,0
-0.7209260002562745,0.05587979182284919,0,5,0
1.2156177219915492,-1.2988534450777955,1,5,3
0.0806164585363791,0.48032175976214664,1,1,0
1.117177265381148,-0.48945018137969615,1,5,0
1.654233646648096,-1.1225608592758882,1,2,1
-0.16138654956437304,0.1846741876199212,0,2,3
-2.320498446124666,-1.083818959317887,0,5,1
0.21992018270161162,0.1774837069335818,0,5,0
2.978559708620231,-4.087584279073823,1,5,3
0.4542398001947657,0.08642479274474796,1,2,0
-1.0672386864640828,-0.38621349289884116,0,5,0
1.190221978650694,-0.884523857479828,1,1,1
0.3337772636905568,-0.8241633840618092,1,3,0
-0.45329104817898286,0.6413422677696992,1,4,1
1.1280542363668908,-0.7927039987495952,1,5,0
1.6394157919034518,1.4048166198231957,0,4,3
-0.5522339328773579,-0.04637511556373458,0,1,3
0.4670077981317306,0.3447822515505115,0,5,3
-0.02228921244610177,0.43673184310247076,1,5,1
-1.0536612457838512,-0.35594960424411687,0,2,1
-1.2456553740729628,1.2567122171656118,1,5,1
-1.9987706376794898,2.380737271747442,1,5,0
-0.3280952182605736,1.007219625047056,1,3,1
-0.1917797306817538,0.03335166621275598,1,2,3
-0.6483789621739706,1.3189651560256976,1,2,0
-1.6963621607001993,2.260831063379431,1,1,3
-0.5051204524482569,-0.40810285710620253,0,5,0
0.2014936639607266,0.4450840232700963,1,5,0
-0.25503956609417533,-0.27205444016791525,0,1,0
0.3134052995127267,0.24933724617799602,0,3,3
0.9023693544670135,-1.4470121700847933,1,1,3
-0.2938455506129019,0.1902244382919109,0,1,3
-0.7933059489305865,-0.7548441598567932,0,4,0
1.8516438584115342,1.455453145349538,0,4,1
0.7693267148561516,-0.5608556072993902,1,2,0
-1.4551938597650749,-1.1944382072527482,0,3,0
1.3406664491579992,-1.4418293702253886,1,2,0
-0.34101991127983905,-1.308367361225123,1,3,0
-1.5081793536175532,-0.44107154372347096,0,4,3
-1.1609002674257665,-0.41763062958486324,0,5,3
-0.43442996353604757,-0.391593331453568,0,4,1
1.261543349888547,1.1356734804701285,0,1,1
0.3603218379005901,-0.0037146336676105174,1,5,0
-1.0007293389328369,2.7357785130482455,1,4,1
0.5177608263740429,0.5056709846629837,1,2,0
0.37399065289687855,0.5071848749725311,0,2,1
0.5323677578130573,-0.5305067831139929,1,2,1
-1.13202978194911,-1.0408289117382348,0,1,1
0.15989655326929259,0.005398844123644553,0,3,0
-0.8691115196106693,1.407718397281658,1,2,3
0.35699341697644577,0.09964212853649068,1,3,0
-0.5266818566126465,-0.16675707269190543,0,4,0
0.769565485388872,0.43206628442635636,0,2,1
2.0151118282282803,-1.5295735044457648,1,5,3
0.3271276293661071,0.5632572549155348,0,2,1
2.2112687619517337,1.766486481847636,0,1,3
0.20845498477089652,-0.2470097534361598,1,3,0
0.29198334137367876,0.4969813675178894,0,5,0
-0.3819531484376831,1.39204140018228,1,5,3
0.08472377392178454,0.3823236751325467,0,2,3
1.2658066874213887,-0.8668699389771357,1,3,0
-0.6183409978815557,0.2718008483648036,1,1,1
0.6008429273406743,0.39478772750415153,0,1,0
1.2662961532507515,-0.429684906514396,1,5,1
0.03343970733607418,0.48592128071233087,0,5,3
0.6565704890688335,-0.1136240763857943,1,5,1
-2.7123679252053066,3.7544192208055773,1,5,1
-0.5417769593078994,0.9272040089159463,1,5,3
-0.25138447223816374,-0.2849251125814531,0,3,3
2.1428252505039844,-3.7034519688610037,1,4,3
2.008247979552047,1.562987737926417,0,1,0
-1.351668948264283,-1.0768715405059839,0,3,0
0.08209981177474868,0.24837358185399006,1,5,1
-0.5773266472465834,1.7829913445911938,1,4,3
-0.4901447086996743,-0.4660739370615003,0,4,3
0.9317090888936255,0.7370056455886564,0,2,1
0.37939579414363783,0.2957468562173979,0,4,0
0.8654247947178952,0.6679639731936189,0,1,0
1.5628168519832066,-1.7568132694642822,1,5,3
-0.8417574812548092,-0.6336661096589102,0,2,0
-1.6196249674270746,-1.4067439413608895,0,3,1
-1.0101325586062964,-0.26763326720182035,0,4,3
1.132605455952807,0.7182327299490101,0,4,3
0.7983786563625532,-1.454138797287322,1,2,0
1.3609923122749443,-0.23347425284601098,1,1,1
0.27633851747557864,0.19229986883205868,0,4,3
-1.408712060586317,-1.09643339030224,0,5,0
1.0546775589882547,0.8499533272912836,0,2,3
1.5068578256662142,-0.4890820030863804,1,5,1
1.916986837894043,-2.072207115582204,1,5,3
0.7017151146480605,-0.3508105941403465,1,2,3
2.3146072536238345,-1.823901805606109,1,4,1
-0.09105814040429629,0.4159825547835847,0,4,3
0.4175318459030922,-0.3714645695121465,1,2,3
-1.9385945999255714,-0.8938786739043352,0,4,0
-0.2870772389732347,0.5715561727172387,1,1,0
-0.3951543610858159,-0.4023245032055325,0,1,3
-0.7425429131270622,1.2643228194031275,1,4,0
-1.1107015701029037,-0.26536083723166215,0,2,0
0.02342716333073816,0.35653301717682423,0,2,3
1.2468360052866971,-0.7527649865473027,1,5,0
1.1475459542866546,0.9194116352238084,0,3,0
0.11616965474118492,-0.5849695226068252,1,1,0
0.2625142851678998,-0.6691968807721714,1,5,3
-0.7517430287634472,-0.04545843001612393,0,5,0
1.8394095741576961,-1.0195234160696949,1,5,1
0.29248745724977565,-0.0974326645479961,1,5,1
0.02112066440692459,0.8279055847004688,1,1,0
-1.1655297567225729,1.6572894265342768,1,2,1
1.2674084586466259,1.209793344067543,0,2,0
-0.9245362402368367,-0.3583027347066305,0,2,0
0.36275263893363724,0.21675775053755447,0,1,3
-0.10055116292025326,0.18062815437684004,0,2,1
-0.05913165050960617,-0.15411399133586126,0,2,3
0.6720495757567744,0.5868515786526516,0,4,3
-1.1744313899020078,-0.873618134590392,0,2,0
-1.633791101554467,-1.4528260439161662,0,1,3
-0.5820993413216351,1.123764925794089,1,3,3
-0.11150364724735431,-0.10816657589127268,0,5,1
0.3965438097235512,-0.42121956095684154,1,3,3
-0.9892222791180365,-0.1913817845680964,0,1,1
0.9761765946647891,-1.181499111756403,1,5,0
-0.4971984337261108,0.3519211134699682,1,3,3
0.2839615110629974,0.3142237140199672,1,2,0
-0.788200624330073,-0.7190711048885092,0,3,1
-0.07723835611232444,-0.1583033860431819,0,1,1
-0.15585942501325498,-0.05019464878606131,0,1,1
-0.3009171479831955,-0.267410189089158,0,3,3
0.4449709521739486,0.527525603700574,0,1,0
0.7163285554216197,-0.5196964840180054,1,5,3
0.3360174953890466,0.2737370442911379,0,2,0
-2.44799271204757,2.5114486595457657,1,1,0
1.1338139647293113,-0.24747404598460926,1,5,0
-1.8001350587343714,-0.7327263483916562,0,4,0
0.0532468004118849,0.31544841906522675,0,3,1
-0.2328791084565801,-0.20524916820369252,0,5,1
0.5955818275518294,0.6874892593529368,0,5,3
-0.3103805607443572,0.8129543898655438,1,2,3
0.9611635490329002,-1.5256953612672006,1,3,3
0.16659518139362012,0.16895568084855062,0,3,3
-0.7169516857291132,1.1739170448430531,1,3,0
-0.14120530124442965,-0.3364755061819191,1,2,0
0.44220210720006053,0.29874687287158125,1,1,3
-0.2300836538064182,2.1203296208140863,1,4,0
-0.5695023998088116,1.0785798826970963,1,2,0
-0.17310737454436165,0.09509480289160538,1,3,0
1.6145415710263409,-1.5179007423830393,1,2,1
-0.4465312246778151,0.5505622473959317,1,3,0
1.2632619173201205,1.1440492312980135,0,5,3
0.921530507760632,-0.434833162456944,1,2,1
-0.8242173744948973,0.15877400810691217,1,4,1
-0.6309838116334499,0.8665633740893441,1,3,1
-0.6371635300484733,1.1849716837305841,1,1,1
0.08277741393068888,-0.12155850922902778,1,3,3
-1.3546705811392037,-1.0801410279356074,0,4,0
0.08375178890904615,0.1032334816616331,1,4,0
-0.6550191190021385,-0.05225151832939712,0,1,3
-0.39231794019668464,-0.33947662758383035,0,4,1
0.3261003300909171,-0.018184863211886698,1,1,1
-1.6110477869418613,1.8166937226665876,1,2,1
0.18098559269857778,0.20935376096777308,0,2,1
-0.2418615553096258,-0.2996037376285421,0,5,0
0.28427540304385757,0.5480418406876142,1,1,0
-1.4486492155187223,1.6315544363397396,1,5,3
0.6229178050426265,0.4109827340938232,0,2,3
-1.179590438611253,2.417773914318729,1,4,3
2.201977019089527,-1.6995683954755856,1,4,1
0.7301149556251953,-0.15190413586283819,1,4,3
0.37184504577847,0.02475872832258688,1,4,3
0.8760807206873475,-2.0309785529145903,1,5,1
0.7817102658842476,0.13188231791750094,1,3,0
-0.19806936744870016,0.16480382361656606,0,1,1
-0.6958930455293646,-0.536822429918415,0,2,3
-0.09417595563071918,-0.06241256359756078,0,2,1
0.5184164929472641,0.7373591507043922,0,5,0
0.501641062524057,0.6918039689283987,0,3,3
0.19145531941588415,-0.2855508814566591,1,5,3
0.7689606514384792,-0.4870294295821213,1,5,3
-0.10450549826418326,0.5573407167599493,1,1,1
2.320861884149537,-1.954740093040545,1,4,1
-2.5146989445291426,-1.174656287138347,0,2,3
-0.2616966263046516,0.06570950465349609,0,2,0
-0.0650890230832635,0.018505748868665794,0,5,3
-1.45236396734472,-1.2363129219467712,0,3,1
0.2242049754272092,-0.9971428603834973,1,2,3
0.21252283802731,-0.11248108991299144,1,1,0
0.07216289697956937,0.18035864875040652,1,1,0
-0.9189555130262583,-0.39995842639495277,0,4,0
0.24132711095873935,0.16591865792316812,1,1,1
0.04520288390087143,0.4305968414787406,0,1,3
0.4720618031306675,-0.3870723705937813,1,4,0
0.77968361927265,-2.059960301194109,1,3,3
-1.0704359987462684,-0.3244135635749072,0,4,1
-0.5172710823993059,-0.045344115549950215,0,5,0
-0.17208321713330538,0.2822785522475564,0,2,3
-0.6303920907520798,0.011712207308903128,0,3,3
0.22907296958784873,0.07987058492845106,1,4,3
1.2757498271678969,-1.9943255990654827,1,1,3
1.0102136528705212,-1.318128111277852,1,3,0
-0.7288583570138274,-0.24441052331641255,0,5,0
1.6478070610501627,1.3306966555165511,0,4,1
-0.6654419198997935,-0.13550320886954637,0,2,3
2.04367819862919,-1.5271863816124451,1,4,0
1.4786095935428631,1.1976663843301127,0,3,3
1.6808273422909537,-1.705744677732863,1,1,3
0.02422661036314827,-0.5905712837151931,1,5,0
-0.5467280879172989,0.8613288209471757,1,5,0
0.9836582291302487,0.5087335840614464,0,1,1
-0.7267730181179572,-0.5898216885108266,0,2,3
-2.2336879215390137,-0.9508726877538825,0,5,3
1.7361057151407293,-0.5413739078820738,1,1,0
1.6397486752348982,1.4368307467393167,0,3,1
-0.3263878074076854,-0.3256986278841147,0,1,3
0.12154180363861233,0.4119333977655848,1,2,0
0.6440934311411495,-0.1726581481618989,1,1,0
-0.2502977388365314,1.0953981226474687,1,4,3
0.3145990255628728,0.49862875487603875,1,5,0
-0.2042237581444879,0.1954943982321916,0,5,1
1.0706303723696757,-0.6328352640959449,1,2,3
-0.5041419952658424,0.02358345631012701,0,2,1
-0.029654233580887923,0.2915730435169605,0,3,0
1.3388104280666773,-0.26360980248985255,1,1,0
-0.8827410977063967,0.42199811052535713,1,2,3
-0.6784013139306697,-0.10232616379494741,0,2,1
-1.290660392964011,1.4455497989748332,1,2,0
0.8487617948182709,0.8326655145569108,0,5,1
0.9122796907277098,-0.35892440926891117,1,2,0
-2.8016707461845436,-2.248831491463274,0,3,0
