cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,target
-1.1876122863852843,0.741614046538866,0.8100935448602633,0.5791709915952917,-1.204148585047127,1.0020688229401673,1.6259625689866044,-0.20455094161634896,-0.6385987670511931,0.7950391264578841,1
-1.4212172273041268,-0.5686951372765738,0.516525603905372,-0.9315066409320376,-1.3371033861368768,0.040376667395627,0.8458177189199341,0.246545037300718,-0.44279435990588784,-1.134429539895923,0
-0.15349519567694914,-0.38453333453887567,1.5249822745697885,0.28428440906999913,1.6900771028047652,-0.14529731422584075,-0.7884015583783444,-1.9839896974257012,-0.3502923685868191,1.1330923220848932,1
-0.2690569602160135,0.27772181690660375,-0.041927143124890785,-0.11704521138755127,0.6018176039871458,0.3327146291761386,0.38071004433004996,-1.5302279517629906,-0.36262469722587903,-0.9298684079049127,0
2.2313667888866044,-1.080675274210254,0.10254730101618745,0.24071620715475478,-1.3586011398874893,-0.8655022379710994,-1.2715688844449482,1.396498511569473,-1.0707953466663596,-0.639961798289623,1
-2.434767576521044,1.5387359939272038,0.8465337771922059,-0.9008202345500735,0.6596945715719628,-0.673782657480154,-1.8426000027709355,0.6400585665264402,-0.563737721391123,1.7040539517107807,0
0.11272650481664892,-0.8079649866116945,0.11263533378592669,1.1667191372381507,0.5181100134428188,-0.12899545492580658,-0.23091544952363943,0.18986882534356797,2.8750651813868964,-0.07369392564890694,0
0.37044453666323424,-1.1438008308968015,-0.21395153264211214,0.04902424593023133,0.34021940826849517,0.45124401944526804,1.3268774839251782,-0.5618183131501836,-2.4295802010381657,-0.9089608854681033,0
1.3596338626725961,0.29669513566806444,0.5264218016253862,0.2751791861065793,-0.5725236967615323,0.6524631215900986,0.6805165607222243,-0.23235977223939727,-1.027626801979363,0.3703220244137614,1
0.5018572067813133,-1.9207477271003446,-0.7711618724972741,-1.4958423425758691,-1.287546167580564,2.509783704716949,-0.17070318805556262,-1.503167209181461,-0.5642176638413704,-0.022246035965288926,1
-0.8442137038298618,-0.44728371789815247,-0.9076015739932634,0.2600923532577493,1.8648387370709667,0.8280839187500371,0.2893105745088071,1.869785186216512,0.2606264907160061,1.8133796315954391,1
9.761471596093479e-06,-0.18530621098365718,-0.2594971631094515,-0.19162538293831408,-0.5346852239576644,-2.3558189031696957,-0.945338240113388,-0.09726259220910229,-1.1504358924894018,-0.8305890364064485,0
0.5423525721490291,1.2535672542353968,0.7307109497601691,-1.4958062939836374,0.005485198605601475,0.19689985868569687,2.6939506050825797,0.6284853526343404,1.1153023616832902,0.2738058550737393,1
-0.31350819699340887,3.0094311885565737,1.0201351875895621,0.2907099972029098,-1.9246785456454862,-0.01560737357873891,-0.42794628997133,-0.9431207135223543,0.8740342274913417,1.3816294699570615,0
0.7710117380694115,0.1516470922636853,-0.7779077048882135,0.1304049145553926,-2.457329308547842,-0.5432112403428944,-0.682983966174106,-1.519329597675335,1.460715323169724,0.8412679694547008,0
-1.8680906545637634,-1.298238354467522,-0.3369176270928262,0.9463164085123248,-0.1623235831754795,-1.5428608612680237,0.47582970094469484,-0.33167696677448966,-0.7589978453928644,0.13042701099713053,0
1.731184665980468,0.24103720692640693,0.5242322619939247,0.6412217706547856,0.38812875623795245,1.1851231705277507,0.36481880416033846,1.720357618668411,-0.676638857816331,-0.4274218157659229,0
1.4676780105734129,0.6429542438251072,0.43939497772681657,1.535843918885441,-0.06351703242750303,-1.3874107761872505,-0.7427692438405227,-2.757843828570472,0.14748799402201057,-0.5576519937330289,0
-0.33567733852384746,-0.9317137468665752,-0.6172017250584507,-0.7233004038684901,1.6291942204650134,0.08258012048449322,-0.3169871549459751,-1.5164972107455752,-0.1650321961945877,1.6366109122554333,1
0.6113407795737174,0.3263307502618375,1.045542088621558,2.069684124667455,-0.5366659112446446,-0.733284421823948,-0.7967567467420104,-1.8659102104009018,1.3651551382168696,-0.21552540361492456,0
0.047970591868188375,1.5523346151134727,-0.10593183564236958,1.8343767047540742,-0.7041878167074495,-2.2252894576230124,-0.7921195993390764,-0.11854178361347467,-1.1927765174709446,1.4353023862514684,0
-0.8291352890147787,0.4712998932992131,0.07072124557135243,1.023658252418737,1.396581751771175,1.1733740059704685,0.2496486858860142,0.6964913862399024,0.06983691378005259,1.4881099867723868,1
0.08771021840833142,-0.7941500574453586,-0.46495830696559715,0.6442491791125964,-1.2574339260274188,-0.1579028587502172,-0.2807397510503743,0.08328107491637217,1.3372261460979016,-0.20924528097478906,1
1.000365886550695,-0.5686120029765696,1.2492557858683182,-0.9398896691139641,0.48533890108316896,0.48203798964052885,-0.638207060424029,0.04884460563804739,1.8467256848346714,-2.3075184886775437,0
-0.38109251751534995,-1.6435428113896149,1.20681107459318,0.05487571236237143,-1.3219331317171645,0.28620163360417256,0.5634811647694085,0.03445321108846859,0.03793954553920844,-0.26943415568241963,0
-0.37566942307899365,-0.44690427050504,-0.06908564487425248,-1.6572082075062227,-1.7646458980860782,-0.570195400029031,-0.4614042710158267,-2.16433688241978,1.805647276685272,-0.9955176943962998,1
-0.07447076289398098,-0.5902246024719148,1.369907414548772,-0.4266577770369402,-0.013545214791959727,-0.08721143113174865,0.04035234111768902,0.18331284782315257,0.5377026031397817,0.023833961977449487,1
0.43349633007657085,1.3638252897418415,1.1538886406333257,0.0901745100549257,-0.023221409744099326,0.47079080807256857,0.4266271209573256,0.18648712157382785,-2.948050820014239,-0.6400041811302952,1
1.2783792302718682,-1.5527578328277152,0.8322504435618043,0.6228911851321823,0.17557551573799682,0.6313298364043733,-1.7952264584392508,-0.7748972516508613,-0.8374907986371923,0.017607145381988744,0
-0.6346793051793623,-1.5800695226876613,0.12939757356331255,1.7911036492236223,0.5676322821569886,0.10153781605327794,0.1252463754200797,-0.5450231012225388,1.068331739009279,1.4934046396954057,0
0.5083962426834318,0.17428368055647953,0.9988640384294861,-2.1765149141903364,0.8811943946227451,1.1854137888526517,-1.259635631102218,-0.3505284002182861,1.3784596628585999,0.8997662142671221,1
0.21611600626368202,0.5710335188840954,-0.4880817215358618,-2.088710784322033,0.3274986423445034,-1.479320688487179,-0.042480005580278604,1.2905766505779834,0.707585573122912,-1.1864792062060265,0
-1.8586123861234976,-0.5609986006931457,-0.34104871218911864,-0.6647498498132959,0.5632737502645974,0.9733558890785491,0.5794128886147207,0.05404817163277184,-1.4253426718037099,0.11068748512186144,0
-0.41931648215268885,0.17514072234177805,-0.10574702416642041,-0.4435813076973664,0.4816806768414809,-0.5796404554310968,-0.7489150037860659,0.5516462274868332,0.03548330560481433,-1.1183340582058137,0
-0.13232889843674336,0.6463503243614719,0.7079826240633836,-1.4274317599946769,0.15739730388318782,1.3734104619829963,-0.6310293551996741,2.631398810546976,-1.512335427611026,2.223790066057957,1
-0.0395702396936057,0.7168814293888305,1.3946899248718516,-0.024921674894021695,-0.6966254084949256,0.15854747355387233,0.5702686497907258,-0.560853713015556,-0.44795072556615206,1.1249333377265958,1
0.3260034333869806,0.34828060843862363,-1.6821588797918379,-0.06238481081508197,-1.3737818869237342,0.8995148694990668,1.4167020254557827,-0.8568438568045972,-1.2754148106009444,-1.1299534461659047,0
-2.040323048728715,0.5209562683099942,0.02143916637487371,0.8133361186057388,-0.40067453637042333,-1.0506489298818513,1.0528911139980086,1.7681804794743665,0.27601795413122027,0.38975933626599707,1
0.046255523141696904,-1.5514602525265606,-0.6190830315942413,-0.5886485700958441,-1.367168664945378,0.9341322244229379,-2.7391523769764676,0.23149581123683557,-0.3460248926228377,-1.1179641134145666,0
-0.6776755773280415,0.7783658777042087,0.5829451247478423,0.10153986472614798,2.1636953540121615,-0.9490175961451718,0.04973753847767337,-0.6034603774652102,0.21467634633308244,-0.5199026604160147,0
-1.4394390267386181,0.12268330620373355,-1.211358544381948,4.1333623096040775,-0.07845524187670298,0.8568091532224338,-1.7348845423055088,-0.45491423487469,-1.0706804539023629,1.6808904960787594,1
0.5242964300103486,-0.8369324548151991,1.8296198431593185,-0.3004963934316089,-0.28656108852239015,1.0643152449097606,0.7491358563298167,1.4884114131404362,-1.4855079936336673,0.5250650747263922,1
0.7352795760652026,-0.4074564233668153,-0.4436200433470193,1.52418295850111,0.3840932719138176,-0.4821920581655099,1.2342896550604436,0.3409232174098225,-1.7174583705920992,0.5717380303447777,1
-0.6532502677920357,-0.3060691197309398,1.4817688052991065,0.8030678776462219,-1.210254508928042,0.8478043331830268,1.3337720726877882,-0.7481233813606569,0.408767824588508,0.5969608737569957,0
0.8424562815713401,-0.5591331870280085,-1.12891946091627,-2.063066754307596,-0.42821491901495135,-0.53507597075278,-0.3829573171915969,-0.008469636072610899,1.1618804044617328,0.8819675200730387,1
-0.3815164817650862,-0.17973659587118762,0.5880527122197774,-0.9200543638740982,-0.5977176161865824,0.5949090578479377,1.164965666471544,0.7256198047422274,0.049220341251879914,-0.12058849066710747,0
0.06648900914614486,-0.40374842284713686,1.6920435281914445,-1.3593062972419518,3.2380974880962983,1.3022013287926397,0.6060837252756704,-0.20795713327633594,-0.7067504723890256,0.20709456346150512,1
-1.0987389469960565,-1.460153974462839,1.3445672256765915,0.8496996041076691,-0.3130767652427824,-0.9255131724201823,-0.6563191458691957,0.45344703296514316,-0.4066732695010888,-0.20978227242144698,1
1.5844870563956763,2.1207828208907245,-1.023720039632125,-0.42563485324887834,-1.4513194731839978,-0.9988855898266098,0.5779039636482537,-1.450110148176445,-0.4950435676388647,-0.9763467667517569,1
-2.6594494563834883,0.3615065166711153,-1.064192715572548,-0.3694358335953668,1.8382763131876603,0.06870795809636389,0.9064657587719466,-1.189939258165418,-1.2421906264909235,-0.9909896405500154,0
-0.09145262289065814,2.181731186753019,-1.4543716088225944,-0.2034201978417092,2.399071733023396,-0.26575727129529464,-1.869556098312234,-0.36115478194792905,0.6847933672161948,1.502153847659454,0
0.6951196050469914,-0.29270937803343555,0.5234771681567553,1.4397133066854455,0.9526607352340611,0.23374245139084437,0.5844188504355029,-0.9221939902164742,-0.39183123861367253,-0.8987428399985256,1
-2.0334665461226136,1.5849359756314727,-1.39665984437309,-0.3228173645855947,-0.38372452339509083,1.2620149316761777,0.22476544418896421,0.8570983485580767,-1.8374872450745696,0.2574998000040874,0
-0.18946926471238082,-0.14694318764881514,1.8787549526546925,-0.6766149010861096,-0.7898876484998705,-0.7722877515828317,0.6496342430682114,1.2552487786694688,1.183938473156963,-0.33819799528611516,1
-0.07721866535295716,1.5394133875612162,0.8655035792460325,0.6415451944897527,-0.62753239071952,0.6703128764438014,0.6100712610962218,0.023314811056320196,1.1575156805689844,0.45590120173392434,1
0.8247030054369816,0.8998890940029004,1.5168680356776918,-0.5385856308892919,0.22777545181922387,0.923190201510672,-2.065139618955568,0.9266210942015243,-0.538820385541234,2.2383646844454423,0
1.248212920597034,0.7402516839885996,-0.4031206370175204,0.048388604345697236,-1.2272281250209065,2.125207762459499,-1.2298097429910433,0.8877560216939021,2.077994125705841,-1.4479136835657855,1
-0.4038922693379395,-0.19320397028540165,-0.11593752788795815,0.717876554538234,-0.7498105638154007,0.22082375231119925,0.002016011732550097,1.7978702489579514,1.3548506747672096,-0.6094468932853973,0
-1.3845186665358649,0.20199778833634963,0.10081713669024528,0.7561519301876535,0.24921124123826827,-0.5112198049912202,0.29131661480530613,0.31570119768281535,-0.12980360810139416,0.6734636149177762,1
1.3672354239271245,1.3113060843098503,-1.3041442102632446,0.4447362937211022,-0.665227119130578,0.1808351275527919,1.2348051163170832,-0.12609370736768444,0.9608998317827216,-0.35030977447197387,1
1.2178856330562904,-2.000076695810401,-1.3027171104704678,-1.4322912780511925,-0.5073764196627163,-0.7347537064247267,-2.6459678658799253,0.5699400192416681,1.0313978549836231,-2.26606081320052,0
-0.46200534815338046,-0.6981645831332934,0.20626193501125906,-2.3932819707703072,-0.6615201191920348,-0.5136831978837267,-0.3865965578823654,-0.7797067520324832,-1.1723033905682598,-0.6994445640234416,0
0.3508884940877463,-1.256572818413833,-0.3289758041012909,-0.039132253275620095,0.1421063138012087,-0.0015881808062069077,-1.2799962758136472,1.492381270083206,0.007915832024317301,1.4315549352600039,0
0.38186623412669696,-0.9266079955422619,-0.008748619876115617,1.7604383981168756,-0.07490313472770493,-0.40154885131971974,-0.9104347452184512,0.20162967379336055,-0.4865074319559888,-0.7126703505436824,1
0.5662754414424561,0.6003103941040154,-1.1116651069992876,-0.35184274525547066,0.9259080243349417,1.184695847848172,1.1685515549652952,0.9526167957256436,0.7644893712345819,1.1803849222396396,1
0.20420797891411197,0.8178505918529546,0.6412577066870195,-0.12938237104887437,0.37737077836127036,1.554972919220614,1.033112933309564,-1.3084166071138965,-0.7639146979587033,-0.6075601433785591,0
1.4066962416613704,-0.20937184386589455,1.3763066605059888,0.6632431644875166,-0.34857045166020706,-1.536414246620689,0.7863249733810314,-0.253913895298786,-0.7482255149849336,-0.5865685600358465,1
-1.737959504384568,1.1134162271793842,0.4242820931526666,-0.14859479300151662,-0.43419487833909454,-0.4273032016570321,1.153816564541534,2.328313405570386,0.2028595459349354,1.0002808426248202,1
1.0408239533907289,-0.7432973334218372,-0.44531792212952664,1.6321386968653704,1.7562396888459482,-0.015510685557941698,0.33963475050756287,-1.2550218072346033,0.4376072778411957,0.5901947509749227,1
0.38047197021500045,-0.6044583415956847,0.8472450567418129,1.187201794931626,0.49817489488405475,1.6256103105212991,-0.3605959284050625,-0.40751836156073934,-0.033257384827576515,-2.026560262094118,0
-0.21713526874487937,0.11581714340030545,0.8493220919755092,-2.1010431655752217,-0.6559022234157628,-1.184801482193362,-0.331551656887591,1.5646012224223522,1.0039277159948397,0.21112370750656279,1
1.1735314984949534,0.3927231631058914,0.2879183791563242,0.186354921380492,1.1475138456596907,-0.2839358139708231,-0.06338054073349246,-0.042826774256086705,1.3836187601403052,-1.1425288313022257,1
-2.343603190999962,-0.13753852950614973,-0.8782484297956586,0.5155841705409203,-0.4265867411422053,0.8713513178961738,0.8570388094898285,0.6224327378567784,0.9653194754638973,0.03174924306454726,1
1.161521490740773,-1.0713342164990416,-1.8910019299338736,-0.21461790941104572,0.556682979962335,-0.3659525952950677,0.8093671744390996,0.751077648532642,-1.1967670011680538,1.0633596943178774,1
0.38607804760359454,0.5587127202999242,1.8416818605872411,0.7567597273118024,-0.8178924044956585,-0.4046495340237409,0.17098084220214027,-0.39051388214523175,0.4915477772301538,-1.5076184195820184,0
-1.1331332736769826,1.6898812752263495,0.49918307493787706,-0.759623399718355,0.6769546862800032,1.0368581414750597,-0.79028620954733,0.3537062720553869,-2.4969266384275612,-0.33919816077877685,0
0.43309255465669094,-0.3789877882091447,-0.33474922341120456,0.16079835524602734,-1.0817170379856003,-0.7291292772168647,-0.8109751805144734,0.18134782002455102,-0.02367396606801408,1.6099279095035726,0
-0.3040864388013156,0.020505118896650996,-0.6742686968003343,-0.3866471079914866,0.9447520580666722,0.9796410990454911,-0.1206740117749471,0.430109961702579,0.09337971532730537,-1.0226467586173713,1
2.5852948680645493,-1.1104925588953851,-2.308139906196096,-0.38148066930407165,0.0843092780161651,-0.6154502485129936,-0.9776463517959609,-0.362035205823781,0.42170468724780436,-0.8680187729595039,0
1.8353327228648249,-0.008720589985642384,1.0582621426453014,1.3381645153326516,0.025794326771195263,0.6824622070612947,-0.3483228568064457,0.027182076093740307,-0.11120055919323218,0.6736703339231102,0
0.4406898724151096,-0.9155590629051246,-0.0656117445396281,0.586198165250216,2.2100313642016234,1.136720195570192,-0.2702285341047712,-2.6486964929665704,-0.09066987590427092,0.30321904762024654,1
-0.7192538414266773,0.16704868848906673,0.30397087808949586,0.488467518249426,1.0815381496359213,1.1619514670121067,-0.5335432880100043,1.0384786408088358,0.5617146418821188,0.36318945738896363,0
-0.5834145945790076,1.5412878824408398,-0.10143652633532539,0.8188967795970408,0.4664862214358859,-0.17898654908122544,-0.926580350395788,-0.4776773747065365,-0.1118634329348562,0.4876451740504964,1
-0.3250496283817861,0.5178361568743584,-0.06447816076727873,1.7851333081769927,0.32559834314185127,0.03463849238052576,0.1068202307098193,-0.7813067322178807,-2.886717741006073,2.3806662594039247,1
-0.560234506237797,-0.7253153530750016,0.52885645002903,-0.5207977872489352,-0.7540635122869002,-0.0880589988120988,1.7775609743297975,0.8228131486414884,-0.10671080773755989,-0.5425308876749582,0
-0.9022460680705018,0.7988103091840112,-1.2930969709831213,1.2734137310871871,0.547689731194078,0.6741563283298054,-0.2861236625698576,-0.2743072783938627,-1.2183129127795471,-1.1576706358796731,0
-0.5909722754694454,-1.7215295165978792,-0.6434262061032554,1.921868535313019,0.6610546132210781,0.004725082083505772,-0.8026053548537184,-0.14033091900108693,-0.3848759384230993,-0.05585587497591308,0
-0.2761794922507378,1.2002388522151475,0.5370098417621623,0.21044805241632553,2.2172240408076376,0.814415664834651,-0.9237107627334878,-0.2541543175499163,-0.9814221127089675,-0.375561458148722,0
-0.5168838937325868,0.2964903844193803,1.1439340371721352,0.6690910797386173,-0.6242221274374056,1.0421445416952075,0.45957675302388035,1.1750152652853816,1.007877162524076,0.36074779907450627,0
-0.6985899499363887,-1.0644030565082547,0.40105442835292526,1.5960640215157238,-0.4295933394638437,1.1197342865341113,-0.9234333360489407,1.69574453306123,-0.03964790448837628,-1.2279000921706642,0
-0.9288919245238192,-0.32824449276059225,0.50659371202344,-0.11403808801119383,0.26228202313987886,0.44065684137586303,0.4680615681766038,0.22625884678905117,0.22004997361031925,2.9487874504474023,1
2.55043823587966,-0.9108697746931266,-0.8653134150546412,0.699992197313284,0.3020932043337147,0.18753100588023242,-0.9592536862808873,-1.3415177897193429,0.7597703142438951,-1.160696790264143,0
-1.4731732477998856,1.9821633344362959,-0.6407201669966156,-0.6194374132594108,-0.22389947927530562,1.548920299287639,2.138728642666374,0.9141083593889597,0.04815944067619475,-0.8921664425407559,1
-1.0214147305220664,0.5611641980874248,0.28151971112201896,1.4904040829137288,-0.9807980170924397,-0.03155086187413542,0.8450338943980414,0.28486181069778366,0.7062450285482514,-0.20218400575074907,0
0.4323957009796062,-1.0110747500841566,0.14074022969167618,1.2619152246517087,-0.4329440288591279,0.41266720010843516,1.148375547088807,1.672222550046782,0.7974245658530714,1.8142328808680555,1
-0.32358007007652395,-0.6771006703271639,-0.17294336974883284,-0.5473602763728737,0.7524373451787463,-1.0575978188060906,-0.5528101520952116,-0.6462166889198745,0.48124229387173656,0.14065345869308785,0
0.42382470786588067,0.148227435905616,0.007623064760046013,-0.7503496510773436,-0.030776265658194486,0.44426707408263594,-2.071879623822726,-0.6526047899529872,0.8569683860261006,1.054268599506636,1
0.7991799950350154,-0.578089148759065,-1.5840996757756782,0.16586052910520016,-0.9517718078864598,0.6782069133173454,1.1767160287338894,1.719319519918408,0.48449684432763623,0.13531714587149007,1
1.2626136633248202,0.2236902849466473,-1.5547966329051235,-0.5200200390456313,1.3984779842032606,-0.6732575988639986,0.5029842156771218,0.17184695802720257,0.6281684109905414,2.9349261419105175,0
0.7519648492148806,0.3665931977064946,0.6435590726243098,-1.1342386871097858,-0.389444843267332,0.9143121159676658,-1.7313491994452552,-0.019166613026025462,0.9973311226120967,-0.2284426917090195,1
-0.9937609831185908,-1.4544598168842944,0.03033590862521998,-0.7718958592741195,-0.658218117726823,-2.1533905495258683,-1.703927035227932,-1.3221893402406162,-0.36466380861418785,-0.6069600005381887,0
1.109143281361648,0.5998484606539068,-0.7797647276049968,0.1928697269713015,1.8448573401793842,-1.6813340523175935,-0.21141993903115774,-1.171360709602998,0.45373762858034666,1.1432815615478684,1
-1.7649177282757555,1.6568692363782567,0.3001735065213527,-0.5988026725316123,0.40650150815370806,-0.218776901274201,-1.8013415928570677,0.682264399183365,-0.33290030949945776,-0.47270827001073795,1
-0.11442129703012066,0.30633630380025456,3.4918769323735543,-1.3156689975098663,-0.5796770414542285,0.483952647093844,-0.5298366906829187,-0.6764987481884724,1.2026373660944967,0.4985865141657157,0
-0.49817419392175855,0.6079534369773959,-0.6090396042476499,-1.3110527127798894,-0.10224285699046129,1.867572674005676,2.17126352430615,1.022934789910221,-1.038113136219586,0.3633381593127241,1
-1.060799036330432,-0.522741852909051,0.39416504445475875,1.267882347417071,-0.25957386635896834,-1.4381876606366342,0.728391818962858,-0.5180330126254107,0.858073866886514,1.341913486074979,1
0.591666520727679,-0.5179123826899711,-0.042929141448381,-0.5681801531712302,-0.2707578954366743,1.447573406376891,0.8694465001587469,-1.3908368157314606,-0.8171803552375939,-1.267437977400946,0
-0.18325657377958135,0.29161350399694896,-0.5553133749296755,0.11294137998824971,-1.0347138215507221,0.9152641671781855,0.538270980317185,-0.5269624631356629,0.12331166599496178,-0.07623687607662488,1
1.0198547293692373,-0.8871972678804493,-0.7547031785990203,-0.3683580196964127,-0.649390390159057,2.0690894509488325,0.3882417300626098,-0.17334394917354845,0.1314397331860938,-0.7653611684607895,1
-1.482465477822671,-1.6165354033497437,1.1016479659352156,0.06018451305592677,0.5563724236783983,-2.0528178146979603,-0.4558975580862657,1.370768899272796,-0.593292147927793,0.44705328510269365,0
0.8463118918420798,0.8121538529019011,-0.5204257011192521,-0.3105775291617566,-0.42963226023984236,-1.4473864104097196,-0.989844742586558,-0.33580797993116746,1.646697961840271,0.5350862983363938,0
0.49794014836682077,-0.656298843285933,-1.7443266253599286,1.4861889467914904,-0.4295929916289001,-1.5493442388786114,0.6180129062004962,0.40884114772560126,0.6027662934185816,0.29163939232388175,0
0.12650417530650623,0.20371847304077348,1.7672996829291094,-2.604772809417362,0.17157735008762018,0.9368511011568739,0.11840854977960615,0.1972900922872287,2.4627673751416506,0.39234533003682515,1
-1.4188105511485343,0.1005974098500913,-0.6360438574731733,1.1403237545552516,1.1146632691134521,0.7040241030121113,0.22585253654210302,1.495159416891376,-2.25359806100943,-0.06680230374359492,1
-0.25177411836982405,0.3941610453454233,0.7612641183232343,-0.8685547068760341,-1.6350574152963848,-1.0368694245203105,-1.2692490998380226,0.7903546985591636,0.3446573034755239,0.47014975972559125,0
-1.5466746112644163,0.5830536763685569,0.28143291390343556,0.627659003406968,0.7625156766957965,0.4064937619067759,0.7624151038424618,-1.0312799679851077,-0.6815899664784895,1.2779570861512388,1
-2.0826519357449493,0.5115273252763909,-0.3228517531735929,0.04784625208114017,-1.525575269305209,0.479294120174452,-0.4693156479954481,-0.5728829168379551,-1.4156978199632195,0.9200235286438443,0
